9/94,10000.0000000000
11/93,10000.0000000000
-21/2,10000.0000000000
-44/3,10000.0000000000
-47/4,10000.0000000000
71/15,10000.0000000000
-17/12,10000.0000000000
-13/9,10000.0000000000
-14/13,10000.0000000000
-14/15,10000.0000000000
89/55,10000.0000000000
30/19,10000.0000000000
31/19,10000.0000000000
-10/3,10000.0000000000
-59/50,10000.0000000000
-59/51,10000.0000000000
-30/23,10000.0000000000
-60/47,10000.0000000000
-29/26,10000.0000000000
-10/13,10000.0000000000
2/31,10000.0000000000
20/31,10000.0000000000
92/67,10000.0000000000
47/33,10000.0000000000
29/23,10000.0000000000
-5/23,10000.0000000000
-7/13,10000.0000000000
-11/12,10000.0000000000
-10/11,10000.0000000000
17/26,10000.0000000000
13/28,10000.0000000000
11/16,10000.0000000000
-75/14,10000.0000000000
-73/15,10000.0000000000
-37/5,10000.0000000000
-46/77,10000.0000000000
-8/13,10000.0000000000
-13/21,10000.0000000000
-5/3,10000.0000000000
29/19,10000.0000000000
14/11,10000.0000000000
59/44,10000.0000000000
61/45,10000.0000000000
59/45,10000.0000000000
1/12,10000.0000000000
-6/47,10000.0000000000
-5/31,10000.0000000000
-19/94,10000.0000000000
55/97,10000.0000000000
28/27,10000.0000000000
37/31,10000.0000000000
10,10000.0000000000
95/33,10000.0000000000
97/34,10000.0000000000
95/34,10000.0000000000
91/34,10000.0000000000
29/11,10000.0000000000
-9/7,10000.0000000000
-16/17,10000.0000000000
-10/7,10000.0000000000
-7/8,10000.0000000000
58/77,10000.0000000000
61/82,10000.0000000000
65/79,10000.0000000000
31/4,10000.0000000000
-41/26,10000.0000000000
-77/52,10000.0000000000
-20/11,10000.0000000000
-23/11,10000.0000000000
-47/24,10000.0000000000
-44/19,10000.0000000000
-25/11,10000.0000000000
16,10000.0000000000
76/7,10000.0000000000
-11/35,10000.0000000000
-13/37,10000.0000000000
-7/33,10000.0000000000
-7/32,10000.0000000000
-46/51,10000.0000000000
20/37,10000.0000000000
21/38,10000.0000000000
23/37,10000.0000000000
-17/5,10000.0000000000
-17/4,10000.0000000000
-67/17,10000.0000000000
