-7/8,0,2,4,1,2,-5,2,-2,6,10,3,10,0,-1,12,3,-11,-8,-12,-12,-5,4,2,6,-8
-9/10,0,-3,0,-5,0,1,5,0,2,-7,-9,-7,-5,-12,13,-3,4,-12,-2,4,7,11,-4,-17,8
-16/19,0,-2,0,0,0,-6,-4,-2,0,3,-1,-2,-6,9,8,1,-12,5,12,0,-8,-1,2,0,8
-9/7,0,-3,0,-5,4,-5,-5,1,6,6,3,-8,4,7,8,6,-12,8,4,3,7,-12,-3,18,-3
-11/8,0,-2,-2,3,0,2,2,0,-3,-3,10,-1,-6,-1,0,-2,4,-7,2,2,10,-16,15,-14,6
29/36,0,0,2,0,2,6,-5,-2,0,-10,3,-2,0,4,0,6,11,-2,8,-1,2,-16,-16,10,1
29/37,0,-2,2,-5,6,-5,-3,1,3,-10,1,-8,3,12,-10,6,-2,-10,4,2,-13,-11,9,-17,-18
61/83,0,-2,2,1,-5,6,6,1,2,0,-4,-2,6,4,-7,-2,4,-13,10,-5,0,8,-16,0,-6
31/41,0,-2,0,-5,0,-1,-6,1,-8,-4,-10,-2,6,-4,1,1,-1,10,-11,6,2,1,2,3,8
71/80,0,2,0,-5,0,1,-3,-2,-9,2,4,10,7,0,12,3,11,-5,9,-12,-2,6,-6,0,17
13/16,0,2,3,3,4,-7,-3,1,6,0,-9,-2,-4,-4,8,-10,0,-6,-4,16,-13,-6,4,-15,10
62/81,-1,0,0,-5,6,6,-1,0,-3,0,-10,-6,6,-2,-6,-10,10,-6,-7,4,10,6,12,1,-2
27/4,0,0,0,-5,-3,2,5,1,-3,3,1,-5,-6,-3,-8,2,-4,-8,9,-5,-11,11,6,1,-1
-45/23,0,-3,0,1,6,0,4,-2,0,6,-7,11,2,-1,-6,6,6,1,12,-9,-5,-14,-7,1,17
-20/13,0,2,0,1,-5,-2,2,1,6,2,-1,10,-4,9,-11,-2,5,-11,4,-12,0,-4,-4,8,13
-19/12,0,0,0,1,-2,-6,2,1,6,-2,2,-7,-5,4,-6,7,8,8,11,8,-6,-5,-10,1,3
-19/13,0,-2,-3,-5,4,-2,-4,1,6,5,-1,11,6,-4,1,-4,0,-8,-7,12,7,8,10,12,14
-5/3,0,0,0,3,-1,6,-3,-2,2,-5,10,5,-6,2,8,6,0,-7,-12,3,-6,-6,3,10,2
-24/11,0,0,0,0,-2,6,-3,-2,6,4,-9,10,8,4,13,1,-14,-11,-3,2,-2,-5,-4,-17,14
70/11,1,-2,0,1,-2,-5,5,1,-8,0,3,-2,6,-2,13,6,0,-5,-2,-1,-1,6,8,10,-5
-5/17,0,-2,0,3,-5,0,-2,1,-4,-1,2,-6,-3,-4,-6,-12,-12,10,-3,5,-6,4,8,-4,14
-4/11,0,2,0,1,-2,0,6,-2,6,-8,-7,-2,-7,2,0,6,4,-3,1,3,-16,-10,12,-14,-14
3/5,0,0,0,1,4,4,-3,1,-9,-10,-9,-2,-6,6,4,6,-11,2,-7,6,-4,-16,-9,12,8
21/31,0,0,0,1,2,6,-1,1,-8,-2,2,-2,-7,4,-11,-10,-14,-10,-4,3,-7,5,-16,-12,-12
19/34,0,2,0,1,0,-5,-2,1,6,-1,-9,-1,8,-6,1,0,-3,-10,4,-5,-6,-8,0,-6,-10
87/68,0,0,2,1,4,1,-2,0,-3,-10,1,-8,7,12,-11,-2,9,-13,8,12,-6,13,-13,12,9
91/66,0,0,2,1,-2,-7,2,1,6,6,0,-2,-7,-9,13,9,-4,1,-12,6,7,13,-7,0,17
31/20,0,-2,0,-5,-5,2,3,1,-3,5,-10,5,6,12,-6,3,0,1,8,-13,0,-4,-3,6,-8
-1/5,0,2,0,-5,-1,-5,-1,1,-3,2,6,-7,6,-6,0,4,-4,5,0,0,-1,-16,-10,-14,-6
-7/25,0,-2,0,1,4,6,2,1,6,0,-9,-5,3,-2,7,-10,-1,1,4,-7,10,8,5,0,6
-9/11,0,0,4,3,-2,4,-1,-2,6,6,-6,-5,-4,8,-8,-14,-13,8,-10,6,-10,6,12,18,8
-11/12,0,0,-2,1,0,4,-4,-2,-3,4,3,5,2,-6,-7,-4,6,0,-13,3,-16,-10,4,10,13
-14/13,1,2,-2,1,-3,-2,6,1,2,3,10,-5,12,-9,0,1,1,13,-14,14,2,-5,-7,-7,-2
-10/13,-1,-2,0,3,2,-2,5,1,-3,-8,-10,-7,2,1,8,-10,-9,6,8,-9,2,-14,9,12,17
7/9,0,0,-3,1,-1,-5,2,1,3,-2,10,-7,-3,-3,12,6,10,0,4,8,-2,6,10,-12,-9
13/28,0,2,4,-5,-3,-7,6,1,-8,4,6,-2,12,4,-3,-2,-9,8,-11,4,4,6,4,-13,9
11/28,0,-2,-3,-5,0,6,4,1,-6,-10,8,10,0,2,8,-2,-4,-11,8,-12,-8,-8,-10,1,-9
-70/11,-1,2,0,1,-2,-1,-5,1,6,7,10,-10,6,8,-6,-4,4,8,0,4,7,-14,16,-15,8
-17/3,0,0,0,1,0,1,-8,-2,6,-2,0,-5,6,1,4,0,-14,4,-4,-3,-2,1,4,-10,9
-37/9,0,0,3,1,-1,-6,5,-2,-3,-5,-1,-11,-6,9,3,6,11,-5,3,14,-6,6,-4,18,2
-40/7,0,-2,0,-5,6,4,-3,1,4,6,3,2,1,-4,2,6,2,-5,5,-9,-7,-1,-4,-3,2
-10,-1,-2,0,-5,-5,1,1,1,-3,3,-8,11,-1,4,6,6,9,8,9,-12,-5,-15,-16,6,-9
-41/6,0,0,2,1,2,-5,-3,1,-4,-1,10,-11,-4,1,2,-6,5,-3,-2,3,-2,15,0,-17,-9
-47/81,0,0,0,-5,-1,-6,3,1,-8,5,-1,-7,1,-6,-8,-14,6,-10,12,-9,-13,8,-6,-8,-5
-8/9,0,0,0,3,-3,0,4,1,-8,-5,6,-3,-1,1,4,-7,6,-2,-7,6,2,4,4,6,1
-3/13,0,0,1,3,-3,-2,2,-2,-8,-7,-9,2,6,-1,0,0,10,-10,-12,9,0,0,-5,12,1
-7/13,0,-2,0,1,-1,-2,-5,-2,-8,-3,-5,-2,-1,8,13,6,6,1,5,4,4,8,-4,6,-10
-13/33,0,0,2,3,-2,-7,-3,-2,-3,-2,-5,-1,-6,4,7,-6,-14,8,4,0,4,0,-6,-8,-19
-7/32,0,2,1,1,4,2,6,-2,1,-5,-2,-1,-3,7,1,6,11,-11,-13,-1,14,-7,1,-12,12
20/39,0,0,0,-5,4,-2,-3,0,3,-7,10,-5,-1,4,0,-2,4,-10,16,15,-13,12,1,3,12
7/19,0,2,2,1,4,6,6,-2,0,-5,-6,2,8,1,-6,-2,0,-2,0,-12,-13,-4,-11,1,-1
11/19,0,-2,1,-5,0,-5,2,-2,-8,-2,3,-7,6,6,-6,1,-4,8,9,16,-10,11,-3,-10,12
-25/4,0,-2,0,1,-1,2,5,1,3,4,8,-2,-5,-1,-3,9,-4,-1,2,-9,12,-14,10,-1,11
-20/7,0,2,0,-5,4,6,-6,1,3,6,6,10,3,5,-8,-3,-14,10,12,-1,-4,6,15,10,10
-71/21,0,0,1,-5,4,-1,6,1,-3,-1,-10,-5,-7,-1,11,-4,-5,-1,10,-12,11,11,6,-9,-10
-34/9,-1,0,1,-5,2,0,-8,-2,-3,6,1,-7,-3,-6,-6,6,-4,-5,4,10,-14,-5,-5,-1,-6
-29/8,0,-2,-3,1,2,4,1,-2,-3,-10,-1,8,-7,5,8,1,0,-13,2,16,14,4,6,-1,-12
-15/11,0,0,0,-5,-2,2,5,1,3,-2,-2,10,12,-1,4,6,6,1,5,-3,-13,6,0,18,-5
14/51,1,0,2,1,-1,6,-2,1,1,-1,1,8,7,5,-6,1,-4,-5,-12,-12,11,12,-9,6,-2
8/51,0,0,-2,-5,0,-5,-2,1,-4,5,10,11,8,-6,4,-6,4,-3,12,8,-16,10,3,-3,11
2/7,-1,-2,0,-5,4,-5,-1,-2,-4,0,10,-3,-6,12,0,-4,0,-1,-10,-15,14,5,-4,-10,2
3/10,0,0,0,0,0,6,-6,1,-8,0,-1,-8,-4,-3,12,1,0,1,2,11,-16,2,1,0,-7
-3/20,0,0,0,3,4,6,3,1,-3,10,-1,6,1,4,0,6,-5,-1,-12,-6,5,9,-6,18,8
-8/47,0,-2,0,-5,-5,6,-6,1,-3,-4,0,2,7,-2,3,3,7,6,-10,-12,14,-11,0,12,17
-18/95,1,-3,0,1,6,0,2,-2,-8,-4,-1,-2,0,-2,-3,-2,-4,-5,8,-4,-10,5,-16,-12,-5
-14/97,1,2,0,1,4,0,-3,1,3,4,3,8,10,6,7,-2,7,-5,11,4,14,-14,12,1,4
-8/7,0,2,4,-5,-1,2,5,-2,1,5,-8,-7,-3,2,11,-2,2,2,0,13,-13,5,-5,-12,-12
-11/15,0,0,0,3,0,2,2,-2,6,6,-1,-5,-7,2,10,-10,-11,-3,-14,12,7,6,6,-14,-3
-61/55,0,-2,0,-5,-2,2,-5,1,2,4,-1,10,-7,4,4,-6,-14,-13,12,15,4,-4,-12,-15,-2
-63/59,0,0,3,1,0,-5,1,1,0,-3,-8,-5,-6,12,-10,6,10,10,12,16,-6,-16,5,10,14
-58/59,1,2,0,-5,-1,2,2,1,-3,-10,-5,-1,2,5,-7,6,10,1,1,-12,-11,-1,-15,0,8
-29/27,0,0,-3,0,-2,2,-4,-2,6,-10,0,2,-6,-1,13,1,-4,-6,4,-15,-14,4,12,-2,-2
-21/19,0,0,0,1,4,1,5,-2,3,-4,-7,-3,-6,-6,0,-10,-2,4,3,15,-1,13,9,0,-2
-22/21,1,0,3,-5,0,6,2,1,3,10,-9,-1,-6,-6,6,-14,-4,6,4,15,-13,-10,-16,-14,9
-60/59,0,0,0,0,4,2,4,1,2,-1,-1,-8,-3,8,-8,6,10,8,-12,3,2,-16,-13,0,2
91/55,0,2,0,1,-2,-7,-1,1,-3,-10,10,-2,0,-1,-3,3,-4,-13,8,0,1,12,0,12,-18
17/10,0,-2,0,0,4,1,-8,1,0,6,3,6,-6,-4,0,9,-4,-11,-6,16,7,-8,10,0,-10
-17/12,0,0,2,-5,4,-5,-8,1,1,4,-9,2,-7,4,-4,1,13,13,6,15,-1,6,8,6,2
-59/52,0,2,-2,1,4,-2,-4,1,-8,-4,-5,8,-6,10,0,-10,-12,-12,-6,-9,4,-8,3,6,9
-31/24,0,0,4,1,-5,-1,5,1,-3,-5,-10,-6,-6,-2,13,-4,-9,2,-14,-12,-14,0,-3,-6,-18
-61/46,0,-2,2,-5,0,-5,-6,1,0,6,-4,-7,0,4,8,-2,2,-13,4,8,-7,10,2,9,-12
16/19,0,2,2,1,-1,6,-3,-2,-9,10,-5,-3,3,7,-2,0,10,-10,-11,-4,-13,-5,3,4,-12
-23/7,0,2,0,-5,-2,-6,-3,-2,-7,-4,1,10,7,4,6,-2,6,-10,-14,-4,0,-14,10,-4,13
-9,0,-3,0,-5,-1,-5,-3,-2,4,7,-1,-6,8,5,-6,-2,-5,-7,-8,0,2,-8,0,1,13
-26/5,-1,-2,0,1,0,-7,2,-2,0,-10,2,-2,3,-12,0,6,-12,8,-14,13,4,-14,-4,-6,1
24/25,0,0,0,1,0,0,2,1,1,2,-9,6,-3,-1,-11,-4,0,6,2,-3,-7,-10,0,-6,-2
93/61,0,0,0,1,6,-6,5,1,-4,-7,-10,11,-3,-2,4,-7,-7,-4,0,10,-6,-14,1,-12,0
89/63,0,0,2,-5,4,2,-5,1,1,-5,-9,10,8,-2,13,1,-3,10,16,-15,-1,-15,-3,-13,2
47/30,0,0,0,1,6,0,4,1,6,-10,0,-7,-2,10,-8,4,10,6,2,8,-6,-11,1,-1,2
86/65,-1,2,0,0,-1,-2,5,1,-3,-2,-1,10,-9,-1,4,6,0,-7,1,-9,8,12,6,9,-1
-11/10,0,2,0,0,0,-5,-3,1,-3,-2,-6,-5,3,1,1,3,0,-1,11,0,4,-8,3,6,2
-8/73,0,2,1,1,-1,6,6,1,-8,9,10,-2,10,4,0,6,-5,6,4,6,-6,-8,12,6,1
-13/72,0,0,4,-5,4,-7,4,1,3,-8,-1,-7,-4,-1,0,-4,4,-5,5,-1,-1,1,16,6,-12
-23/34,0,2,2,1,6,0,-2,0,-7,6,-9,-7,2,-10,6,-14,1,1,4,-15,-14,-16,1,-12,-2
-7/6,0,0,2,1,0,2,-3,1,6,2,-10,-2,-2,-4,-6,6,0,-1,-3,-1,0,-6,0,-4,-6
-29/50,0,-2,0,1,0,-5,6,1,6,-10,-5,-8,2,4,12,-2,-11,2,-2,-13,-11,0,2,8,-2
-31/50,0,2,0,-5,-3,-1,2,1,-8,6,-10,-7,-2,-7,0,6,0,2,9,-2,10,-10,17,10,17
5/8,0,2,0,-5,-1,6,1,-2,-3,-8,-1,5,6,-4,-10,7,1,-12,2,-9,0,8,17,12,10
11/16,0,-2,4,1,0,-5,-5,1,-3,-5,-1,-2,-3,-2,-2,-14,6,4,-12,0,7,10,-15,-4,-1
24/29,0,0,4,3,4,-5,-6,-2,0,-6,10,-10,-9,1,-10,0,-9,-7,-14,15,10,4,-4,3,-3
-81/94,0,0,2,0,-2,6,-3,1,-8,-4,3,-7,-3,-4,3,2,-2,1,-11,-2,-2,8,-3,12,-18
-80/93,0,0,0,1,2,6,1,1,1,-4,2,-7,-4,8,-2,-6,-11,6,12,-7,6,-1,1,-14,8
