-8/9,10000.0000000000
-14/19,10000.0000000000
-7/8,10000.0000000000
-10/7,10000.0000000000
-7/6,10000.0000000000
60/79,10000.0000000000
29/38,10000.0000000000
63/82,10000.0000000000
60/83,10000.0000000000
68/79,10000.0000000000
64/81,10000.0000000000
28/5,10000.0000000000
-43/24,10000.0000000000
-40/27,10000.0000000000
-19/13,10000.0000000000
-20/13,10000.0000000000
-23/11,10000.0000000000
-47/25,10000.0000000000
19/3,10000.0000000000
73/9,10000.0000000000
-8/33,10000.0000000000
-4/9,10000.0000000000
23/33,10000.0000000000
20/33,10000.0000000000
90/67,10000.0000000000
25/17,10000.0000000000
32/21,10000.0000000000
-4/23,10000.0000000000
-8/13,10000.0000000000
-11/14,10000.0000000000
-8/11,10000.0000000000
5/8,10000.0000000000
13/30,10000.0000000000
11/28,10000.0000000000
9/14,10000.0000000000
-73/13,10000.0000000000
-9/2,10000.0000000000
-14/3,10000.0000000000
-37/7,10000.0000000000
-37/3,10000.0000000000
-40/7,10000.0000000000
-49/79,10000.0000000000
-7/11,10000.0000000000
-5/11,10000.0000000000
-10/31,10000.0000000000
-4/33,10000.0000000000
-9/34,10000.0000000000
-9/10,10000.0000000000
22/39,10000.0000000000
17/38,10000.0000000000
11/19,10000.0000000000
23/37,10000.0000000000
-17/4,10000.0000000000
-23/5,10000.0000000000
-34/9,10000.0000000000
-68/19,10000.0000000000
-32/9,10000.0000000000
-3/5,10000.0000000000
-13/2,10000.0000000000
22/23,10000.0000000000
35/23,10000.0000000000
32/23,10000.0000000000
-29/68,10000.0000000000
-16/21,10000.0000000000
-37/45,10000.0000000000
-29/19,10000.0000000000
2/31,10000.0000000000
9/94,10000.0000000000
13/93,10000.0000000000
-23/2,10000.0000000000
-44/5,10000.0000000000
-25/3,10000.0000000000
69/17,10000.0000000000
-17/15,10000.0000000000
-12/13,10000.0000000000
-13/15,10000.0000000000
89/55,10000.0000000000
86/55,10000.0000000000
31/19,10000.0000000000
-31/25,10000.0000000000
-62/51,10000.0000000000
-29/24,10000.0000000000
-61/48,10000.0000000000
15/19,10000.0000000000
-49/13,10000.0000000000
-26/5,10000.0000000000
-9,10000.0000000000
-24/7,10000.0000000000
21/23,10000.0000000000
92/93,10000.0000000000
23/16,10000.0000000000
92/61,10000.0000000000
89/64,10000.0000000000
49/32,10000.0000000000
89/65,10000.0000000000
-16/33,10000.0000000000
-24,10000.0000000000
7/26,10000.0000000000
10/41,10000.0000000000
11/40,10000.0000000000
6/37,10000.0000000000
-5/3,10000.0000000000
-61/39,10000.0000000000
-11/5,10000.0000000000
-67/37,10000.0000000000
-31/19,10000.0000000000
-5/7,10000.0000000000
-17/3,10000.0000000000
-22/9,10000.0000000000
5/13,10000.0000000000
11/46,10000.0000000000
13/28,10000.0000000000
-10/11,10000.0000000000
-20/23,10000.0000000000
-11/8,10000.0000000000
-13/12,10000.0000000000
11/51,10000.0000000000
14/51,10000.0000000000
-3/22,10000.0000000000
-7/46,10000.0000000000
-16/95,10000.0000000000
-14/15,10000.0000000000
-61/57,10000.0000000000
-60/59,10000.0000000000
-59/56,10000.0000000000
-31/28,10000.0000000000
-61/56,10000.0000000000
-21/19,10000.0000000000
-65/53,10000.0000000000
-62/55,10000.0000000000
-17/13,10000.0000000000
-62/57,10000.0000000000
-22/19,10000.0000000000
-29/18,10000.0000000000
-8/71,10000.0000000000
-10/71,10000.0000000000
-23/34,10000.0000000000
-5/6,10000.0000000000
-30/49,10000.0000000000
11/16,10000.0000000000
22/31,10000.0000000000
25/31,10000.0000000000
-79/95,10000.0000000000
-39/47,10000.0000000000
14/13,10000.0000000000
17/9,10000.0000000000
59/43,10000.0000000000
61/42,10000.0000000000
61/47,10000.0000000000
62/47,10000.0000000000
60/43,10000.0000000000
3/13,10000.0000000000
-3/16,10000.0000000000
-4/47,10000.0000000000
-4/29,10000.0000000000
-9/46,10000.0000000000
-19/94,10000.0000000000
58/97,10000.0000000000
55/96,10000.0000000000
26/27,10000.0000000000
28/29,10000.0000000000
40/29,10000.0000000000
10,10000.0000000000
23/8,10000.0000000000
97/36,10000.0000000000
94/35,10000.0000000000
46/17,10000.0000000000
27/10,10000.0000000000
-39/17,10000.0000000000
-19/8,10000.0000000000
12/17,10000.0000000000
19/31,10000.0000000000
-21/2,10000.0000000000
43/32,10000.0000000000
45/32,10000.0000000000
11/38,10000.0000000000
9/37,10000.0000000000
25/81,10000.0000000000
12/41,10000.0000000000
3/11,10000.0000000000
19/79,10000.0000000000
2/11,10000.0000000000
-5/22,10000.0000000000
11/37,10000.0000000000
-43/44,10000.0000000000
-43/41,10000.0000000000
-4/41,10000.0000000000
1/41,10000.0000000000
-4/83,10000.0000000000
1/43,10000.0000000000
-1/42,10000.0000000000
-4/43,10000.0000000000
-5/43,10000.0000000000
-1/15,10000.0000000000
-47/21,10000.0000000000
22/9,10000.0000000000
-25/27,10000.0000000000
29/5,10000.0000000000
27/5,10000.0000000000
16/3,10000.0000000000
15/11,10000.0000000000
31/50,10000.0000000000
30/47,10000.0000000000
3/71,10000.0000000000
23/24,10000.0000000000
69/79,10000.0000000000
-29/48,10000.0000000000
-21/13,10000.0000000000
-81/52,10000.0000000000
-8/5,10000.0000000000
-83/51,10000.0000000000
-79/49,10000.0000000000
-86/57,10000.0000000000
-86/55,10000.0000000000
-88/53,10000.0000000000
-86/49,10000.0000000000
-35/9,10000.0000000000
-9/5,10000.0000000000
-13/9,10000.0000000000
24/37,10000.0000000000
20/37,10000.0000000000
7/19,10000.0000000000
10/19,10000.0000000000
7/9,10000.0000000000
15/22,10000.0000000000
16,10000.0000000000
27,10000.0000000000
-3/59,10000.0000000000
1/17,10000.0000000000
-2/13,10000.0000000000
-83/55,10000.0000000000
-41/27,10000.0000000000
41/10,10000.0000000000
-27/16,10000.0000000000
-91/53,10000.0000000000
-19/11,10000.0000000000
-30/19,10000.0000000000
-91/55,10000.0000000000
31/7,10000.0000000000
-1/43,10000.0000000000
-32/15,10000.0000000000
-18/47,10000.0000000000
-40/97,10000.0000000000
-15/47,10000.0000000000
62/75,10000.0000000000
18/67,10000.0000000000
11/32,10000.0000000000
10/33,10000.0000000000
19/13,10000.0000000000
7/5,10000.0000000000
37/14,10000.0000000000
-43/39,10000.0000000000
-82/81,10000.0000000000
-81/80,10000.0000000000
-39/41,10000.0000000000
-41/39,10000.0000000000
-25/26,10000.0000000000
-38/41,10000.0000000000
-8/3,10000.0000000000
17/36,10000.0000000000
50/77,10000.0000000000
17/43,10000.0000000000
15/46,10000.0000000000
16/47,10000.0000000000
-11/12,10000.0000000000
-33/46,10000.0000000000
-16/19,10000.0000000000
75/59,10000.0000000000
-55/98,10000.0000000000
-49/96,10000.0000000000
-5/96,10000.0000000000
-4/93,10000.0000000000
-6/47,10000.0000000000
-11/93,10000.0000000000
79/66,10000.0000000000
41/37,10000.0000000000
43/35,10000.0000000000
38/35,10000.0000000000
98/13,10000.0000000000
48/5,10000.0000000000
47/3,10000.0000000000
-31/101,10000.0000000000
-11/43,10000.0000000000
4/17,10000.0000000000
2/7,10000.0000000000
3/10,10000.0000000000
13/43,10000.0000000000
71/64,10000.0000000000
76/65,10000.0000000000
73/67,10000.0000000000
71/65,10000.0000000000
35/32,10000.0000000000
43/19,10000.0000000000
45/23,10000.0000000000
-11/4,10000.0000000000
-21/17,10000.0000000000
-28/15,10000.0000000000
-17/6,10000.0000000000
-35/12,10000.0000000000
-7/5,10000.0000000000
35/46,10000.0000000000
15/23,10000.0000000000
-5/12,10000.0000000000
-3/11,10000.0000000000
-20/71,10000.0000000000
-19/70,10000.0000000000
-44/43,10000.0000000000
-45/46,10000.0000000000
-42/47,10000.0000000000
9/35,10000.0000000000
28/9,10000.0000000000
-32/31,10000.0000000000
19/39,10000.0000000000
42/73,10000.0000000000
8/15,10000.0000000000
-27/37,10000.0000000000
-32/35,10000.0000000000
-27/40,10000.0000000000
-21/4,10000.0000000000
-98/17,10000.0000000000
-50/9,10000.0000000000
20/31,10000.0000000000
-51/25,10000.0000000000
-27/10,10000.0000000000
-27/11,10000.0000000000
-28/9,10000.0000000000
-41/15,10000.0000000000
-79/28,10000.0000000000
-79/27,10000.0000000000
-86/85,10000.0000000000
43/25,10000.0000000000
41/26,10000.0000000000
-73/82,10000.0000000000
-65/76,10000.0000000000
-34/37,10000.0000000000
-70/81,10000.0000000000
7/47,10000.0000000000
5/51,10000.0000000000
18/13,10000.0000000000
10/7,10000.0000000000
13/27,10000.0000000000
10/23,10000.0000000000
17/37,10000.0000000000
19/35,10000.0000000000
41/73,10000.0000000000
44/75,10000.0000000000
85/54,10000.0000000000
20/11,10000.0000000000
11/6,10000.0000000000
88/57,10000.0000000000
83/55,10000.0000000000
81/59,10000.0000000000
31,10000.0000000000
1/15,10000.0000000000
-1/19,10000.0000000000
-5/29,10000.0000000000
-2/31,10000.0000000000
23/4,10000.0000000000
3/43,10000.0000000000
1/22,10000.0000000000
14/85,10000.0000000000
5/23,10000.0000000000
9/86,10000.0000000000
11/83,10000.0000000000
4/15,10000.0000000000
1/13,10000.0000000000
1/12,10000.0000000000
5/82,10000.0000000000
3/19,10000.0000000000
91/66,10000.0000000000
91/68,10000.0000000000
-44/25,10000.0000000000
-7/33,10000.0000000000
-50/3,10000.0000000000
-56,10000.0000000000
-26/7,10000.0000000000
-31/47,10000.0000000000
-11/16,10000.0000000000
-31/46,10000.0000000000
-29/46,10000.0000000000
-21/29,10000.0000000000
-23/33,10000.0000000000
-12/17,10000.0000000000
-28/31,10000.0000000000
-57/28,10000.0000000000
-53/30,10000.0000000000
53/10,10000.0000000000
53/11,10000.0000000000
-3/25,10000.0000000000
-2/35,10000.0000000000
19/10,10000.0000000000
4/49,10000.0000000000
-1/25,10000.0000000000
-3/50,10000.0000000000
1/23,10000.0000000000
29/86,10000.0000000000
24/85,10000.0000000000
-31/29,10000.0000000000
-31/33,10000.0000000000
-16/17,10000.0000000000
1/21,10000.0000000000
46/35,10000.0000000000
41/38,10000.0000000000
-36/47,10000.0000000000
-11/26,10000.0000000000
-27,10000.0000000000
-28/3,10000.0000000000
-55/7,10000.0000000000
-53/4,10000.0000000000
-49/8,10000.0000000000
-95/17,10000.0000000000
-48/5,10000.0000000000
-38/11,10000.0000000000
24/43,10000.0000000000
22/43,10000.0000000000
3/44,10000.0000000000
-19/22,10000.0000000000
-19/21,10000.0000000000
-39/101,10000.0000000000
-39/98,10000.0000000000
-9/25,10000.0000000000
-4/7,10000.0000000000
-16/45,10000.0000000000
-16/43,10000.0000000000
-53/31,10000.0000000000
-13/18,10000.0000000000
-59/88,10000.0000000000
-30/23,10000.0000000000
-89/66,10000.0000000000
-87/65,10000.0000000000
-86/63,10000.0000000000
9/83,10000.0000000000
-61/9,10000.0000000000
-16,10000.0000000000
31/42,10000.0000000000
62/85,10000.0000000000
63/85,10000.0000000000
58/83,10000.0000000000
-43/31,10000.0000000000
-81/64,10000.0000000000
-77/62,10000.0000000000
39/10,10000.0000000000
-34/5,10000.0000000000
-22/23,10000.0000000000
-41/50,10000.0000000000
-39/49,10000.0000000000
2/5,10000.0000000000
4/97,10000.0000000000
1/100,10000.0000000000
11/95,10000.0000000000
-19/48,10000.0000000000
5/17,10000.0000000000
5/16,10000.0000000000
11/50,10000.0000000000
2/21,10000.0000000000
11/92,10000.0000000000
14/93,10000.0000000000
-3/20,10000.0000000000
-4/21,10000.0000000000
-14/69,10000.0000000000
-15/62,10000.0000000000
-9/32,10000.0000000000
-18/31,10000.0000000000
7/16,10000.0000000000
17/48,10000.0000000000
71/39,10000.0000000000
-21/40,10000.0000000000
-9/20,10000.0000000000
-15/37,10000.0000000000
-20/43,10000.0000000000
-35/57,10000.0000000000
-16/29,10000.0000000000
-38/59,10000.0000000000
-11/28,10000.0000000000
-38/29,10000.0000000000
-77/52,10000.0000000000
-77/54,10000.0000000000
-78/53,10000.0000000000
-80/53,10000.0000000000
-16/15,10000.0000000000
-43/29,10000.0000000000
17/23,10000.0000000000
13/20,10000.0000000000
28/41,10000.0000000000
65/77,10000.0000000000
-23/17,10000.0000000000
-19/18,10000.0000000000
13/18,10000.0000000000
42/53,10000.0000000000
11/5,10000.0000000000
21/40,10000.0000000000
26/41,10000.0000000000
29/43,10000.0000000000
55/84,10000.0000000000
11/17,10000.0000000000
25/41,10000.0000000000
15/17,10000.0000000000
-52/31,10000.0000000000
-25/17,10000.0000000000
-23/16,10000.0000000000
-6/5,10000.0000000000
-17/26,10000.0000000000
-20/17,10000.0000000000
19/49,10000.0000000000
-22/75,10000.0000000000
-24/73,10000.0000000000
-19/37,10000.0000000000
-16/39,10000.0000000000
-14/41,10000.0000000000
-13/35,10000.0000000000
-39/19,10000.0000000000
-5/37,10000.0000000000
-7/26,10000.0000000000
-15/56,10000.0000000000
-59/2,10000.0000000000
-67/15,10000.0000000000
-65/17,10000.0000000000
-66/17,10000.0000000000
-61/17,10000.0000000000
-60/13,10000.0000000000
-22/29,10000.0000000000
34/47,10000.0000000000
40/49,10000.0000000000
84/101,10000.0000000000
84/97,10000.0000000000
87/97,10000.0000000000
31/48,10000.0000000000
57/5,10000.0000000000
57/7,10000.0000000000
-13/21,10000.0000000000
-14/25,10000.0000000000
-31/41,10000.0000000000
-8/41,10000.0000000000
-4/39,10000.0000000000
-4/27,10000.0000000000
-31/7,10000.0000000000
-89/22,10000.0000000000
-43/11,10000.0000000000
-89/20,10000.0000000000
15/28,10000.0000000000
-55/8,10000.0000000000
-51/8,10000.0000000000
-17/50,10000.0000000000
14/65,10000.0000000000
8/59,10000.0000000000
7/29,10000.0000000000
11/2,10000.0000000000
29/20,10000.0000000000
7/3,10000.0000000000
30/13,10000.0000000000
31/30,10000.0000000000
31/71,10000.0000000000
36/61,10000.0000000000
21/31,10000.0000000000
15/31,10000.0000000000
55/31,10000.0000000000
-82/55,10000.0000000000
-23/28,10000.0000000000
-25/29,10000.0000000000
-10/9,10000.0000000000
-29/26,10000.0000000000
-26/29,10000.0000000000
-49/58,10000.0000000000
16/43,10000.0000000000
11/15,10000.0000000000
42/17,10000.0000000000
48/17,10000.0000000000
35/37,10000.0000000000
-57/70,10000.0000000000
-6/11,10000.0000000000
-1/46,10000.0000000000
1/47,10000.0000000000
38/15,10000.0000000000
43/18,10000.0000000000
31/13,10000.0000000000
-17/40,10000.0000000000
-89/69,10000.0000000000
26/29,10000.0000000000
13/14,10000.0000000000
-5/38,10000.0000000000
-13/70,10000.0000000000
-5/36,10000.0000000000
-5/21,10000.0000000000
5/71,10000.0000000000
7/75,10000.0000000000
29/64,10000.0000000000
35/64,10000.0000000000
15/32,10000.0000000000
34/63,10000.0000000000
104/17,10000.0000000000
106/17,10000.0000000000
54/7,10000.0000000000
-13/5,10000.0000000000
25/6,10000.0000000000
57/11,10000.0000000000
-22/45,10000.0000000000
-19/45,10000.0000000000
-9/22,10000.0000000000
-35/86,10000.0000000000
-4/11,10000.0000000000
-35/89,10000.0000000000
-37/89,10000.0000000000
-42/83,10000.0000000000
-13/28,10000.0000000000
-53/14,10000.0000000000
-55/14,10000.0000000000
-29/9,10000.0000000000
-2/41,10000.0000000000
-49/22,10000.0000000000
24/25,10000.0000000000
73/79,10000.0000000000
37/40,10000.0000000000
17/15,10000.0000000000
-26/83,10000.0000000000
-11/40,10000.0000000000
7/37,10000.0000000000
4/41,10000.0000000000
-33/91,10000.0000000000
-28/89,10000.0000000000
-34/89,10000.0000000000
19/22,10000.0000000000
57/64,10000.0000000000
40/43,10000.0000000000
36/41,10000.0000000000
31/40,10000.0000000000
13/19,10000.0000000000
45/29,10000.0000000000
-79/73,10000.0000000000
-77/74,10000.0000000000
47/31,10000.0000000000
12/7,10000.0000000000
26/15,10000.0000000000
51/31,10000.0000000000
55/26,10000.0000000000
59/31,10000.0000000000
58/35,10000.0000000000
-25/31,10000.0000000000
-26/35,10000.0000000000
-53/64,10000.0000000000
-45/67,10000.0000000000
-21/34,10000.0000000000
-25/36,10000.0000000000
38/29,10000.0000000000
40/27,10000.0000000000
75/62,10000.0000000000
75/61,10000.0000000000
79/63,10000.0000000000
87/46,10000.0000000000
29/15,10000.0000000000
-17/20,10000.0000000000
-18/25,10000.0000000000
-17/24,10000.0000000000
-23/10,10000.0000000000
1/63,10000.0000000000
-2/33,10000.0000000000
-39/11,10000.0000000000
-8/55,10000.0000000000
-3/19,10000.0000000000
-1/29,10000.0000000000
-14/57,10000.0000000000
-1/5,10000.0000000000
-1/45,10000.0000000000
-8/93,10000.0000000000
-5/88,10000.0000000000
91/30,10000.0000000000
93/32,10000.0000000000
91/31,10000.0000000000
47/13,10000.0000000000
91/25,10000.0000000000
92/29,10000.0000000000
14/27,10000.0000000000
-47,10000.0000000000
-78/25,10000.0000000000
-25/9,10000.0000000000
-81/26,10000.0000000000
-20/7,10000.0000000000
-23/31,10000.0000000000
-23/35,10000.0000000000
-22/31,10000.0000000000
-7/43,10000.0000000000
-5/83,10000.0000000000
-13/86,10000.0000000000
29/41,10000.0000000000
33/40,10000.0000000000
70/81,10000.0000000000
32/39,10000.0000000000
73/80,10000.0000000000
87/43,10000.0000000000
92/41,10000.0000000000
-35/36,10000.0000000000
-1/40,10000.0000000000
4/39,10000.0000000000
-41/8,10000.0000000000
29/57,10000.0000000000
31/56,10000.0000000000
5/11,10000.0000000000
32/57,10000.0000000000
37/61,10000.0000000000
43/27,10000.0000000000
40/17,10000.0000000000
47/36,10000.0000000000
98/65,10000.0000000000
97/66,10000.0000000000
-14/23,10000.0000000000
67/42,10000.0000000000
27/35,10000.0000000000
42/5,10000.0000000000
29/2,10000.0000000000
83/2,10000.0000000000
41/3,10000.0000000000
6/77,10000.0000000000
4/75,10000.0000000000
10/43,10000.0000000000
13/44,10000.0000000000
46/95,10000.0000000000
47/96,10000.0000000000
45/97,10000.0000000000
32/43,10000.0000000000
-10/37,10000.0000000000
-23/19,10000.0000000000
-8/7,10000.0000000000
1/20,10000.0000000000
-1/81,10000.0000000000
20/21,10000.0000000000
17/22,10000.0000000000
37/81,10000.0000000000
-17/35,10000.0000000000
-34/69,10000.0000000000
-19/35,10000.0000000000
43/7,10000.0000000000
-76/75,10000.0000000000
-73/76,10000.0000000000
-41/37,10000.0000000000
-78/73,10000.0000000000
-72/17,10000.0000000000
-69/16,10000.0000000000
52/69,10000.0000000000
53/68,10000.0000000000
26/35,10000.0000000000
29/50,10000.0000000000
11/30,10000.0000000000
19/60,10000.0000000000
-13/95,10000.0000000000
85/31,10000.0000000000
85/28,10000.0000000000
41/15,10000.0000000000
80/29,10000.0000000000
17/5,10000.0000000000
11/98,10000.0000000000
9/101,10000.0000000000
3/35,10000.0000000000
-49/10,10000.0000000000
-29/42,10000.0000000000
-36/41,10000.0000000000
-50/77,10000.0000000000
-49/78,10000.0000000000
26/19,10000.0000000000
34/25,10000.0000000000
51/62,10000.0000000000
-3/34,10000.0000000000
-1/18,10000.0000000000
-1/36,10000.0000000000
-31/76,10000.0000000000
-13/25,10000.0000000000
29/6,10000.0000000000
-61/14,10000.0000000000
-43/98,10000.0000000000
-47/96,10000.0000000000
-25/46,10000.0000000000
-52/95,10000.0000000000
-49/93,10000.0000000000
-25/47,10000.0000000000
-51/94,10000.0000000000
-76/85,10000.0000000000
-56/69,10000.0000000000
-52/69,10000.0000000000
-53/70,10000.0000000000
-11/15,10000.0000000000
-25/34,10000.0000000000
-21/38,10000.0000000000
-19/28,10000.0000000000
-29/34,10000.0000000000
-6/19,10000.0000000000
-15/34,10000.0000000000
-31/65,10000.0000000000
57/62,10000.0000000000
-1/39,10000.0000000000
2/89,10000.0000000000
31/49,10000.0000000000
-25/89,10000.0000000000
49/39,10000.0000000000
50/39,10000.0000000000
61/72,10000.0000000000
60/73,10000.0000000000
63/73,10000.0000000000
-99,10000.0000000000
91/95,10000.0000000000
89/97,10000.0000000000
96/97,10000.0000000000
-49/34,10000.0000000000
-25/19,10000.0000000000
-52/35,10000.0000000000
57/17,10000.0000000000
-80/39,10000.0000000000
-40/21,10000.0000000000
43/12,10000.0000000000
-19/16,10000.0000000000
-89/59,10000.0000000000
-90/61,10000.0000000000
-47/28,10000.0000000000
-89/57,10000.0000000000
-87/59,10000.0000000000
-22/13,10000.0000000000
-92/55,10000.0000000000
-76/27,10000.0000000000
25/33,10000.0000000000
19/9,10000.0000000000
-17/23,10000.0000000000
-38/45,10000.0000000000
-40/43,10000.0000000000
-12/11,10000.0000000000
-47/42,10000.0000000000
71/29,10000.0000000000
76/29,10000.0000000000
-16/27,10000.0000000000
-18/29,10000.0000000000
-20/29,10000.0000000000
22/41,10000.0000000000
-79/72,10000.0000000000
-14/13,10000.0000000000
-80/77,10000.0000000000
-1/33,10000.0000000000
20/29,10000.0000000000
-20/31,10000.0000000000
-12/31,10000.0000000000
-14/27,10000.0000000000
-42/19,10000.0000000000
-29/28,10000.0000000000
-89/81,10000.0000000000
-84/83,10000.0000000000
-89/84,10000.0000000000
-7/44,10000.0000000000
-38/17,10000.0000000000
23/9,10000.0000000000
25/16,10000.0000000000
