37/35,10000.0000000000
34/33,10000.0000000000
35/34,10000.0000000000
38/35,10000.0000000000
37/34,10000.0000000000
71/70,10000.0000000000
35/33,10000.0000000000
17/16,10000.0000000000
-10/3,10000.0000000000
-11/5,10000.0000000000
-61/54,10000.0000000000
-64/51,10000.0000000000
-11/14,10000.0000000000
-17/13,10000.0000000000
-27/25,10000.0000000000
-34/25,10000.0000000000
-29/24,10000.0000000000
-19/17,10000.0000000000
-7/6,10000.0000000000
-19/14,10000.0000000000
-15/14,10000.0000000000
-28/27,10000.0000000000
-18/13,10000.0000000000
-33/28,10000.0000000000
-55/54,10000.0000000000
-57/55,10000.0000000000
-14/15,10000.0000000000
-31/32,10000.0000000000
-29/31,10000.0000000000
-12/13,10000.0000000000
-8/7,10000.0000000000
-7/8,10000.0000000000
-5/7,10000.0000000000
-23/19,10000.0000000000
-26/19,10000.0000000000
-5/3,10000.0000000000
-30/19,10000.0000000000
-29/51,10000.0000000000
-3/5,10000.0000000000
-14/25,10000.0000000000
-9/26,10000.0000000000
-17/28,10000.0000000000
-7/13,10000.0000000000
-12/31,10000.0000000000
-11/31,10000.0000000000
27/32,10000.0000000000
14/19,10000.0000000000
16/19,10000.0000000000
59/82,10000.0000000000
73/15,10000.0000000000
25/4,10000.0000000000
37/6,10000.0000000000
-3/11,10000.0000000000
21/32,10000.0000000000
25/31,10000.0000000000
28/31,10000.0000000000
11/6,10000.0000000000
2/51,10000.0000000000
1/13,10000.0000000000
-1/5,10000.0000000000
-7/44,10000.0000000000
-4/43,10000.0000000000
-14/97,10000.0000000000
-2/9,10000.0000000000
-8/47,10000.0000000000
-4/49,10000.0000000000
-5/49,10000.0000000000
-8/5,10000.0000000000
13/27,10000.0000000000
11/30,10000.0000000000
-37/6,10000.0000000000
-36/5,10000.0000000000
-33/4,10000.0000000000
-1/21,10000.0000000000
5/26,10000.0000000000
26/23,10000.0000000000
50/29,10000.0000000000
-17/30,10000.0000000000
-10/13,10000.0000000000
-15/29,10000.0000000000
-21/29,10000.0000000000
-18/29,10000.0000000000
1/17,10000.0000000000
4/15,10000.0000000000
7/13,10000.0000000000
2/11,10000.0000000000
3/16,10000.0000000000
-2/13,10000.0000000000
11/43,10000.0000000000
9/43,10000.0000000000
11/47,10000.0000000000
13/45,10000.0000000000
13/53,10000.0000000000
4/13,10000.0000000000
