9/94,0,0,0,3,4,1,4,-2,-6,6,-5,-1,-1,7,3,-2,0,6,12,3,-5,-16,3,-4,9
11/93,0,0,0,1,0,6,6,1,3,-8,2,-7,-6,4,0,-2,11,-3,10,7,4,-15,3,2,17
-21/2,0,0,0,1,2,-1,5,1,-3,-2,-5,-2,10,7,1,6,0,-11,5,6,10,-15,3,12,-18
-44/3,0,0,0,-5,0,6,-3,-2,-6,-3,6,-5,12,-7,2,1,4,4,-12,13,14,11,5,8,2
-47/4,0,2,3,-5,-1,4,4,1,-8,10,-9,-5,-3,10,-8,6,5,8,-4,0,-2,-14,15,12,12
71/15,0,0,0,0,-3,1,1,1,-8,-8,-9,-7,-7,10,7,-11,0,-5,-5,-12,10,-12,6,-12,2
-17/12,0,0,2,-5,4,-5,-8,1,1,4,-9,2,-7,4,-4,1,13,13,6,15,-1,6,8,6,2
-13/9,0,0,3,-5,-5,-7,-3,-2,-9,-4,-6,-2,0,-9,6,6,-4,-1,8,9,-2,-14,-12,10,-9
-14/13,1,2,-2,1,-3,-2,6,1,2,3,10,-5,12,-9,0,1,1,13,-14,14,2,-5,-7,-7,-2
-14/15,-1,0,0,1,-1,-6,1,-2,-9,4,-4,-8,10,-2,0,-2,5,-13,10,-3,-10,-8,7,-8,0
89/55,0,-2,0,1,-2,-5,4,-2,-3,0,-5,10,12,7,0,6,6,-11,-10,-12,2,13,-6,-13,-3
30/19,1,0,0,1,-5,-5,5,-2,0,-8,-9,5,12,12,6,-6,-14,13,-8,-12,5,12,16,2,2
31/19,0,2,1,1,0,1,1,-2,-8,2,-10,-7,-3,-2,8,6,-12,1,5,-15,-2,-8,4,10,-3
-10/3,1,0,0,1,-3,2,-3,-2,1,4,2,-7,-3,7,0,-11,-11,-6,11,0,7,-8,12,-3,-19
-59/50,0,-2,0,-5,-2,2,-3,-2,4,4,1,-8,-9,-4,-6,-6,-12,-8,-14,15,-6,-10,-15,12,-14
-59/51,0,0,0,1,-5,6,-2,-2,6,-2,3,-7,-1,-2,0,1,-12,5,12,12,11,9,1,-14,0
-30/23,-1,0,0,1,-2,2,6,1,0,-4,-9,10,-4,1,1,-3,-5,-13,-11,-9,-4,4,-4,-14,-5
-60/47,0,0,0,1,-1,6,5,1,-3,4,-10,-1,-1,7,3,6,4,13,10,9,-7,6,3,1,8
-29/26,0,-2,4,-5,-5,-2,-1,1,-8,-10,3,-1,8,2,-4,-7,-12,-11,14,-3,-6,-14,12,-1,-2
-10/13,-1,-2,0,3,2,-2,5,1,-3,-8,-10,-7,2,1,8,-10,-9,6,8,-9,2,-14,9,12,17
2/31,-1,-2,2,3,6,1,2,1,2,4,2,-8,6,8,0,-10,-2,-13,4,-15,-16,-8,-9,0,2
20/31,0,-2,0,1,-5,-5,3,1,4,10,2,-7,-9,2,1,6,13,6,-14,-15,-8,13,4,8,-12
92/67,0,-2,2,1,-3,6,-1,-2,-7,6,6,-2,0,7,8,0,2,-13,0,-7,7,-4,14,10,-2
47/33,0,0,2,0,-2,1,-3,1,3,3,-1,-5,-4,5,-8,1,4,4,0,9,-13,10,-3,-14,2
29/23,0,2,-3,-5,4,6,-6,1,0,-10,-1,11,4,2,0,-9,-5,-10,-3,4,-11,-16,0,6,6
-5/23,0,-2,0,0,2,-6,-6,-2,0,-2,-1,-2,-9,7,4,10,2,-5,4,2,2,-4,0,-14,-2
-7/13,0,-2,0,1,-1,-2,-5,-2,-8,-3,-5,-2,-1,8,13,6,6,1,5,4,4,8,-4,6,-10
-11/12,0,0,-2,1,0,4,-4,-2,-3,4,3,5,2,-6,-7,-4,6,0,-13,3,-16,-10,4,10,13
-10/11,1,2,0,0,-2,-5,-3,1,-4,6,4,2,-6,10,-3,6,-12,-10,6,10,6,8,-9,1,1
